GEOG,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,DROVE_AL_MEAN_TT,CARPOOL_MEAN_TT,TRANSIT_MEAN_TT,OTHER_INCL_WALK_BIKE_MEAN_TT,ALLMODES_MEAN_TT,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,POP_OV5,NATIVE,FOR_BORN,ONLY_ENGLISH,NOT_ENGLISH,LING_ISO,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,AGG_VEH_AVAIL,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,TOT_POP,UND5,A5_19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,A_Und5,A_5_10,A_10_15,A_15_18,A_19,A_20,A_21,A_22_25,A_25_30,A_30_35,A_35_40,A_40_45,A_45_50,A_50_55,A_55_60,A_60_62,A_62_65,A_65_67,A_67_70,A_70_75,A_75_80,A_80_85,A_OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,CT_SP_WCHILD,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_2PF,CT_3PF,CT_4PF,CT_5PF,CT_6PF,CT_7MPF,CT_NONFAM_HH,CT_2PNF,CT_3PNF,CT_4PNF,CT_5PNF,CT_6PNF,CT_7MPNF,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,INC_LT_45K,INC_LT10000,INC_10_15000,INC_15_20000,INC_20_25000,INC_25_30000,INC_30_35000,INC_35_40000,INC_40_45000,INC_45_50000,INC_50_60000,INC_60_75000,INC_75_100000,INC_100_125000,INC_125_150000,INC_150_200000,INC_OV200000,MEDINC,TOT_HH,VAC_HU,OWN_OCC_HU,RENT_OCC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,HA_AFT2000,HA_80_00,HA_70_00,HA_60_80,HA_40_70,HA_40_60,HA_BEF1940,HA_PRE1940,HA_1940_50,HA_1950_60,HA_1960_70,HA_1970_80,HA_1980_90,HA_1990_00,HA_2000_10,HA_AFT2010,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_OV9,MED_ROOMS,HV_LT_100K,HV_LT_150K,HV_100_250K,HV_150_300K,HV_250_400K,HV_300_500K,HV_400_750K,HV_GT_500K,HV_GT_750K,HV_LT10000,HV_15000,HV_20000,HV_25000,HV_30000,HV_35000,HV_40000,HV_50000,HV_60000,HV_70000,HV_80000,HV_90000,HV_100000,HV_125000,HV_150000,HV_175000,HV_200000,HV_250000,HV_300000,HV_400000,HV_500000,HV_750000,HV_1000000,HV_OV1000000,MED_HV,RNTCST_OV30PCT,OWNCST_OV30PCT
Albany Park,1005.99999962,24800.999982093017,12907.999989433994,2181.9999980800017,7930.999995592004,1588.9999991920008,190.999999795,26939.999973060003,4249.99999575,26649.999973349997,2814.9999971849998,60654.999939345005,60654.999939345005,3521.999996568001,7923.999994137002,4139.999998871006,1322.999999663999,17768.999987629988,18684.99998562198,1076.9999985429995,190.00000001100025,2456.9999979680006,963.9999996339998,686.999999597,1756.9999985670017,2521.999999447998,587.9999996650004,46695.999966685034,27146.99997998701,19548.99998669801,17768.999987629988,28926.999979055006,14418.999990405004,39786.99997141593,27750.999980113007,26238.99998135798,1446.9999988480022,12035.999991303,20470.999990593016,2005.9999980939997,0.0,205.999999897,1799.9999981970009,4570.999997850997,256.00000022400036,948.9999995419994,3365.999998084997,2955.999997478999,869.9999989020002,1225.999998750998,859.9999998260006,7038.9999960320065,5042.999996926998,1502.9999987670012,493.0000003379994,49805.99997597101,3109.999998111002,9412.999996866993,12784.999993826004,11764.99999433599,7690.999996116003,2761.9999986149996,1633.999998528,645.999999572,3109.999998111002,3272.9999990039996,3045.999998651002,1730.9999992479986,1362.9999999639995,586.999999851,724.9999996960003,2259.9999992009994,4566.999997164002,4645.999997913996,4888.999997069001,3538.9999990799997,3336.999998186999,2734.9999985180016,2486.9999986600005,1090.9999992759992,1377.9999996619986,744.9999994830001,880.9999996490009,1135.9999994830007,913.9999990810002,719.9999994470004,645.999999572,34.56414119565181,16039.999992768995,22398.999991638022,2460.9999977829984,7390.999994566997,1514.9999992140006,48490.000017064,1695.0000004859987,4204.000001285999,4729.000001339998,3250.0000008160005,4726.000002049004,10879.000003936004,3417.000001161001,2951.0000007360013,2512.0000011140014,1287.0000006939993,471.00000014399996,241.00000008700005,6030.000001554997,1312.000000179001,299.0000000800001,97.99999996599999,88.00000004399999,5.0,24.0,33710.99998224504,6729.999997522998,8104.999995805995,4465.999996992994,1937.999999154,8264.999995009997,4206.999997759006,3037.0000011540023,3821.0000010519984,3000.000000927001,2271.0000005519996,2623.0000010899994,2157.000000715999,6240.000002032001,1019.0000002380003,624.0000002099996,624.0000003200001,770.0000003859998,943.0000001769998,672.0000000630001,816.0000003419999,772.0000002959995,618.0000001739994,1410.0000003440005,1590.0000005830007,2271.0000005519996,1497.0000006329992,1126.0000004569988,1203.0000003419998,954.0000003739995,61759.43396346336,16909.000005491,1532.9999998800001,6808.999998473003,10099.999998276999,18441.999996429025,3476.999998845998,219.00000002700008,3644.9999991980008,3926.999999437996,7164.999998928997,794.0000000849997,964.0000000580001,1679.9999996899994,1444.999999250999,2854.999999497998,2125.999999879,13112.999997156021,13112.999997156021,941.9999999200003,1183.999999959001,728.9999996189998,715.9999996319992,538.9999997780003,425.0000002800002,641.000000151,152.99999993399996,1786.7124227850763,4279.999999696997,7499.99999835201,4732.999999116999,1409.9999995979995,518.999999665,1029.9999996919998,396.999999895,2307.0000000789973,4047.9999988869977,4416.999999253002,3377.999999881001,1236.999999652997,492.9999997139997,1134.9999993750007,5.32578673305521,361.00000026700036,658.0000002260001,1599.000000426999,2564.0000012749992,2865.0000014799994,2540.0000011469974,1672.0000007690014,938.0000004799997,203.0000001850001,68.00000011200002,10.00000001,0.0,0.0,0.0,22.000000000000018,39.000000022999984,11.000000000000002,15.000000014999998,25.000000025,75.00000003599997,42.000000033000006,54.00000001299999,227.99999992699986,69.00000003199997,306.0000000329997,314.9999999230001,681.0000005119997,1262.000000806999,1603.0000006729972,937.0000004740001,735.000000295,144.000000105,59.00000008000002,307985.02807294205,4267.000000802996,2252.000001394001
Archer Heights,110.61007305300001,5637.168153675003,3772.286757558999,516.0008119939998,1027.1852145319997,275.8415921469999,45.85377744300003,0.0,0.0,0.0,0.0,0.0,0.0,513.2742623599999,1558.9746857879998,1178.5189893480008,662.2067519020001,2063.930137517001,8694.467095589003,1020.8188458299994,597.3306254129998,68.00000013599998,28.99999997100001,0.0,0.0,56.58570259900001,0.0,12530.132407055005,7362.647438,5167.484969054995,2063.930137517001,10466.20226953799,4639.203084594001,10004.750605184,6441.889517905005,5904.424855352996,537.4646625519998,3562.861087278999,6171.531654694001,379.55274303699963,5.0,27.0,347.55274303699974,1484.3670910800008,211.6202534630001,399.56118199599996,873.185655621,744.6582289710001,250.89029569299993,301.0548529119999,192.71308036599987,1218.5316472539996,925.902954882,259.6286923560001,33.000000016,13700.970179144995,1163.904572403,3305.825049705001,2969.9622262880007,2805.487077801001,1712.6540757209998,1045.6083500629998,439.5288269879998,258.000000176,1163.904572403,1034.145129031,1163.5089462480005,753.4095427850002,354.7614316409998,169.74155068300007,137.76143140699992,586.4691846940002,1195.8787275909997,880.1113319130003,997.6282307839996,934.6739561999996,873.1848908169998,616.6481114049998,635.2246520830003,214.900596428,245.88071580499994,235.94035787299993,326.741550765,482.926441425,300.22465209700005,139.30417489100006,258.000000176,31.652657808968286,2103.9502982249996,10607.709741483002,130.74155063600003,817.8270381240002,40.741550676999985,13699.138386093999,453.51785690999975,809.8616066279998,872.7678566829999,570.0491070369999,1661.0044634229994,2997.99553436,796.9419639060004,540.0491070309998,644.0357137969999,629.2366069409999,209.78571428400002,177.94642840099993,915.6874994110003,75.82589277699998,30.000000006,0.0,0.0,0.0,0.0,8337.268390252999,2454.9383701049996,3246.578528806999,1220.5347912669997,340.24453287500006,838.5288271999995,236.44333999899993,838.8616066650003,1098.031249316,757.6071425700003,360.9330355149998,635.51785691,222.73214279499996,1815.0803560960003,85.79910715400001,133.785714265,224.825892681,394.45089256499995,125.61160711499998,314.24999982500003,233.8660713620001,302.49107112900003,121.812499885,435.4107141060001,322.1964284639999,360.9330355149998,366.8258927699998,268.6919641400001,160.7857142270001,61.946428568,50458.15732728256,3913.6830337709985,453.6517853439997,2458.3089726959993,1455.7181620389997,4367.701455779998,2268.371603520002,59.88726506600002,1001.4592895899998,860.1210848009998,177.86221280299992,88.323590868,254.11064700300005,708.6096025659998,1081.9707712159989,2377.8455074709987,1750.3736918179993,1192.9227548749989,1192.9227548749989,519.8997903669997,1230.4739014509992,627.4718156530004,454.4989555630001,116.99999982600005,137.11064717699998,58.32359087000002,29.999999997999993,1953.8280225374351,260.4613775889999,1577.8455098740003,1966.8580348489986,306.53653404900007,255.99999941899992,34.86221293500002,7.999999960000001,246.63674291399988,939.1210847909996,1667.2964487860013,787.1983286510001,216.71189945699987,199.92484314799992,267.9498951379997,5.572921922784354,75.933035686,434.7991070139999,1847.7812492089995,1917.446427742,530.531249867,102.00000000599998,0.0,0.0,0.0,6.999999999999998,0.0,0.0,0.0,0.0,0.0,22.000000022000002,0.0,0.0,0.0,4.0,28.999999958999997,13.933035704999996,152.98660714799996,205.87946417999996,533.4642855809998,294.8526785439998,660.5982137560002,428.5312498610003,102.00000000599998,0.0,0.0,0.0,0.0,196948.19596554653,735.2857139079998,711.4910711710002
Armour Square,138.40853444600003,5512.492028355997,2124.5903548620004,860.6467541970002,1402.155103609,1016.8682756850002,108.23154000299999,6205.000006205,670.0000006700001,6185.0000061850005,1910.0000019099998,14970.00001497,14970.00001497,2323.680123117,2071.692231903,797.159435537,218.24117075299998,3952.227832784,351.91094661700004,70.00000007000004,7939.735444021,122.55955489500003,38.00000000599999,153.000000178,177.46308000399995,137.347310009,4.000000008,12946.244168592002,5156.412249593999,7789.831918998002,3952.227832784,8994.016335807997,6545.9988935129995,11663.677191640001,6397.389617207999,5872.096852419999,525.292764788,5266.287574432001,4385.885977506999,1614.1200817759993,258.00000009000007,401.00000038800005,955.1200812980003,1564.5580237430013,272.39354213300004,349.4389508619999,942.7255307479999,630.0736635520004,336.25630699999994,211.37840587000002,82.43895068199998,1217.3703341139997,919.6922308980004,223.84561073900002,73.83249247699997,13598.480564324003,644.7463730279999,1876.2611732889998,2656.568777029999,2525.4643080759993,2520.210680210999,1786.4143945449994,862.603598782,726.2112593630001,644.7463730279999,509.07835198100025,731.2814860380001,392.901335107,243.00000016299995,203.87521769099996,133.000000137,391.94544425899994,809.1305868470002,1118.6175280960001,597.4405112469999,893.341846021,1034.6819508080002,969.1909465660001,796.7040050949998,284.65583294,469.6598956099999,530.0905400950004,541.4788163769999,714.845038073,559.1508997940001,303.4526989880001,726.2112593630001,45.63247262332542,1897.2849698720008,598.4602442830002,1135.271619428,9913.463730729005,54.000000011999994,13573.963307840997,313.12385352899986,1764.4633028520002,1743.802753241001,730.7844038249996,1173.486239029,3372.3119279539997,1535.9449548400007,681.6146790449995,639.8027524220001,374.4678902500002,87.48165138200001,53.00000001500001,2040.2247709929995,207.8577984009999,49.16972478,9.2293578,9.0,0.50458716,0.0,10348.65235592,3848.009867881001,2532.9553121100007,823.0661642299996,467.957632179,1734.3557759690002,942.3076035509996,2433.8211015110005,1045.545871925,630.4311928610002,496.38532127100007,385.3165138260001,421.03669755299984,3297.183487214999,1011.7110093389999,571.4908256209998,330.9999999709999,519.6192665799999,193.7110092939999,236.68807346599993,295.45871568599995,137.5045872579999,182.18348622100004,280.97247707500014,349.4587157860001,496.38532127100007,241.76605503900004,143.55045878699997,259.032110216,162.00458733700003,31663.291215216443,5412.536698946998,383.3990825939999,1864.8645978329998,3546.389276658999,5794.544424024999,463.643159199,561.2115656190001,852.5698153459999,1189.856133626,2721.263750246998,754.0733420140001,1816.8081794279997,2628.844850889,1038.8617770320002,614.354019184,387.528913613,1797.2722119379996,1797.2722119379996,150.38081802099998,237.148095592,226.82510557099997,812.0366714609999,792.5021150709998,1024.306064357,728.0733420140001,25.999999999999996,1975.9805917387541,1609.6346954320002,2019.2834955290011,1822.1875874960008,209.43864576899995,133.9999997989999,256.296191642,601.1904085419999,1154.973200808,1499.104370975,1083.9083208119996,766.3695337420004,136.79266578700003,155.78279253700003,140.12693918,4.590227357181961,129.00000009299995,206.20642210599993,481.1697249349999,800.8577986540001,803.389908727,681.5504590090003,402.91284414300003,172.99541280299997,45.137614674000005,26.000000015999994,0.0,0.0,18.000000054,0.0,0.0,0.0,7.999999991999999,17.0,10.999999988999999,42.000000041999996,0.0,7.0,70.0,7.206422012999999,23.252293572000003,21.137614658999993,359.57339469100003,396.89449573199994,406.4954129949998,275.05504601399997,127.85779812899995,39.137614674,6.0,290393.01687299117,1377.5229363410003,677.385321428
Ashburn,528.0000004440009,18637.000000712014,13544.000000695976,2122.9999998919975,2641.000000564,119.9999996940001,208.99999986599985,45615.00009123,920.0000018400003,27575.000055149998,0.0,74110.00014821999,74110.00014821999,1090.999998995,4346.999992227011,4697.999990133005,2987.999998245993,25514.000006073937,13419.999998134988,172.9999999229997,126.00000012799997,127.99999965600027,709.9999998879997,0.0,83.99999986799999,262.0000002469999,197.99999953600053,40615.000003455,32847.000005427,7767.999998028001,25514.000006073937,15100.999997381035,4923.000000168997,33039.00000374197,22305.00000166504,19834.000000720003,2471.0000009449973,10734.000002077004,21593.999968881984,1620.9999963959956,25.999999743999947,76.00000013100004,1518.999996521,2576.9999965150064,452.99999950100005,437.9999998400004,1685.9999971740024,2729.999997771997,594.9999998989978,1160.9999979930003,973.9999998799997,6021.999989292988,4211.999994527001,1611.9999942670015,198.00000049900007,43355.99998893793,2740.999999248999,9955.999997995976,8223.999997968991,8846.99999786699,8496.999996106002,3048.999999126999,1391.0000002490026,651.0000003750002,2740.999999248999,3270.9999989790003,3577.999999675,1756.9999999209979,1349.9999994209998,416.9999996529999,726.9999997290008,2036.9999990539998,2472.000000312001,2570.999999220995,2724.9999989810035,3071.999999614996,3049.9999992709995,2926.9999986519992,3201.9999986620023,1128.9999991799993,1238.9999996119993,861.9999997760004,956.9999999979991,1229.9999993530005,874.0000003299997,516.9999999189996,651.0000003750002,36.38899082484051,4109.999999527001,17917.99999559806,19887.999993627986,410.00000015099977,1030.0000000340008,42832.00000669706,1367.9999997510004,2934.9999998520043,3169.0000000920018,2433.000000146993,4587.000001143998,9886.000001532993,2908.0000001779936,2430.000000143993,2375.000000391004,1177.0000005789964,465.000000175999,531.0000000650006,3237.9999997020004,260.9999999139998,3.0000000030000007,27.999999944000002,10.999999989,0.0,0.0,27477.999993257003,4623.9999988399995,7942.999997499988,6272.0000005260035,2856.9999986219973,3689.9999993110027,2091.999998458002,2266.000000806003,2093.99999994,2730.000000842996,2069.9999989939975,2498.0000004880026,1466.0000001640003,3996.0000006750015,687.0000003069995,428.00000002200113,657.0000002249992,494.0000002520002,536.9999998499998,472.99999995800033,418.000000322,301.9999997389999,364.00000007100084,1072.0000005699992,1658.0000002730005,2069.9999989939975,1468.0000001060032,1030.000000381999,1093.000000046001,373.000000118,70223.16042625548,13124.000001235023,544.0000004480003,10983.000009939988,2141.0000013679937,13668.000012210989,12046.000012267014,204.00000080000012,378.99999921700015,471.0000000279999,567.9999998989998,244.99999958900008,471.00000043100005,1689.0000020240025,4197.000008094008,11185.000010997986,8206.000004497022,548.9999995999995,548.9999995999995,1245.9999993689994,6960.000005128005,2979.0000065010017,1218.0000015929963,171.99999998400003,299.0000004470004,97.99999991599991,146.99999967300005,1957.239942533655,503.9999997830001,2388.000000036005,7161.00000769799,2629.000002673996,986.0000020200016,67.99999993200001,69.99999988599998,241.000000172,1201.0000002979978,3874.0000029670055,3282.000001092006,2557.000006136996,1308.0000004100011,1067.0000013169972,6.420475320655496,842.9999996739998,3080.9999980319944,8763.999999480993,7416.000002543001,1259.0000010480012,389.9999996659999,61.99999987300007,52.99999982600006,11.999999991000006,84.99999993000004,34.000000045,45.99999997899997,58.999999918000036,0.0,14.000000056,0.0,22.999999976999998,71.99999989500003,10.000000000000002,74.999999993,209.99999984700008,215.00000003400007,1043.9999996049978,1193.9999987530011,2303.999999389003,1989.9999999670017,2232.000001766994,890.0000014200002,368.99999962799956,21.000000037999992,40.99999983500004,5.000000005,6.999999985999996,176067.8392288179,1340.0000005020036,3037.0000008400007
Auburn Gresham,742.0000008119999,15714.000010510003,10408.000005933023,1277.0000010279998,3729.0000033630017,100.00000016599988,200.0000000199999,0.0,0.0,0.0,0.0,0.0,0.0,5216.999996407994,7128.999995501008,3796.9999995389944,1017.9999999930025,42464.00002455998,731.0000007359981,20.00000005800001,65.99999990399999,9.000000036000001,21.00000006800001,0.0,0.0,174.00000010399998,9.000000023000004,43494.000025489084,42459.00002583004,1034.9999996589993,42464.00002455998,1030.0000009290006,327.00000017300005,36568.00002161103,20082.000012867007,16843.000012009008,3239.000000858004,16486.000008744,18098.99999441501,4746.999996104996,84.99999988,599.999999403,4061.9999968219995,5401.999997639001,842.9999998670019,1419.9999991949983,3138.9999985770014,2543.999999863994,1255.9999997140028,899.0000000149988,389.00000013500005,3447.999998500008,2664.999999001005,672.9999997020017,109.99999979699997,45909.00000796402,2414.9999998929966,9256.000000693997,8520.000001706989,8040.000000405999,9452.000003597002,4252.000000990997,3169.000000510002,805.0000001660005,2414.9999998929966,2953.0000000399978,3367.000000153004,1751.0000000990003,1185.0000004019998,506.00000000599954,854.0000003210005,1670.0000008349994,2817.0000000170016,2673.0000005279976,2504.000000080995,2672.000000369994,2863.999999955,3096.000001083997,3677.000001813999,1241.0000002769993,1438.000000422,1069.0000002519985,1281.0000002650024,1902.000000474,1819.0000005949976,1349.9999999149993,805.0000001660005,40.48559132030514,524.0000003059997,1000.9999998359997,43791.000007638926,141.00000003599996,452.0000001469999,45802.99996900196,2665.9999988380077,6196.999995021994,4756.999996425,2697.9999981429996,3508.9999972639985,10520.999991588995,4379.999996201992,2660.9999981300007,1808.9999972249973,917.9999996780004,534.0000002219999,219.00000013199988,6639.999995264992,377.00000022300037,37.000000013,20.000000007,9.0,0.0,0.0,31208.000006215036,4977.0000010749945,9750.00000094301,9198.000002784996,2691.000000589999,2960.000000702002,1632.0000001200005,6700.999995582985,4401.999997296996,2583.999998654997,1438.9999976249987,1538.999998399004,495.9999992950002,10502.999992973024,2366.999998400009,1672.9999988029979,1505.9999990889996,1154.999999291001,957.9999991350005,1047.9999997159978,1027.9999990539993,767.9999994849993,599.999999906999,1030.9999995670014,1552.9999990880005,1438.9999976249987,1076.9999984909994,461.99999990800075,290.99999954899994,204.99999974600001,34396.469460680884,17160.999986854014,3607.9999985030026,7658.99999806901,9501.999999250975,20768.999996879997,9342.999997597997,329.9999998380002,3684.999999318002,2615.000000013999,4748.000000153,1069.0000000200007,979.9999998890003,2034.9999999860008,3524.999999254003,9275.999999067008,6805.999999910006,8388.999997806995,8388.999997806995,3510.999999697992,3295.000000212001,2469.999999157001,1055.000000097001,328.000000009,651.9999998800004,735.0000002880004,333.99999973199976,1945.6835659379226,3986.9999993590063,6252.999999264004,6914.999998913014,2360.9999997140008,1252.9999996300028,822.9999999759998,368.99999993599965,1546.999999731998,3303.999999693997,4839.999999192999,4859.999999492004,2479.9999995750013,1062.999999612,1482.9999996699999,5.897004132195431,1701.9999992729981,4326.999994953009,5342.9999921820045,3235.9999963499963,582.9999997930003,64.99999994500007,6.999999971999999,17.999999994000003,11.000000022,39.99999988699999,31.999999935999995,47.999999921000004,8.000000000999998,21.99999995600001,15.999999942000002,4.9999999850000005,175.99999996899996,212.9999999439999,103.99999991300012,316.00000009100023,342.0000001129997,379.999999615001,1401.9999972379985,1222.9999984419974,1469.9999981319995,712.9999985709998,534.999999799,517.9999998480001,64.99999994500007,0.0,6.999999971999999,0.0,11.000000022,139697.46524991715,5293.999997513007,2405.999997738995
Austin,1293.9999998059952,34763.00000999198,20460.000003353016,2710.0000003180025,10241.000005822003,829.0000005159994,522.9999999830003,78239.99992176001,18479.999981520006,21589.999978410007,3984.9999960150003,122299.99987770001,122299.99987770001,10859.999983802023,12606.999984308984,6522.99999009199,2669.999996224006,74519.0000440891,10883.999994501017,486.9999997350004,0.0,116.00000004399995,145.9999998540001,14.999999940000004,119.99999993699998,529.9999997389996,372.9999998459999,87190.00003768507,81412.0000406911,5777.999996993996,74519.0000440891,12670.999993595984,4138.999997750003,73231.00003128516,42065.00001407195,36750.000010275,5315.000003797001,31166.000017212984,34645.999952151986,9191.999989119002,192.99999967000002,609.9999989789998,8388.999990469989,10632.999987714007,866.9999992630001,2180.999996912999,7584.999991537998,4325.999996445997,1612.000000332998,1463.9999980950004,1249.9999980179982,7106.999983247001,4885.999990612997,1893.9999934089997,326.99999922500007,93727.00001306996,6537.000000109002,18270.000001936023,20566.00000397101,17713.000002422003,17275.00000290401,8141.000001077996,4008.0000008379975,1216.9999998119988,6537.000000109002,6160.000001145999,6340.000000249002,3714.0000003870014,2056.000000154001,1416.9999999589988,1347.000000207998,4168.000000477003,7418.000002322011,6216.000001005002,6095.000000736996,5617.000002088997,6000.999999596,5823.000000788002,5750.000001168003,2427.0000004619997,3275.000000486003,2037.000000144998,2840.0000005760016,3264.0000003570003,2300.0000004300027,1708.000000408,1216.9999998119988,36.22272354416635,5287.999997422998,14113.000004362015,72886.00001101503,440.0000000880001,1000.0000001819993,92699.00000670496,5176.000000532005,11364.000001580005,8205.999999268999,5538.00000023499,7552.000000963993,19846.000000711017,7022.9999996869865,5385.000000096988,3429.0000004600006,2108.000000152,1010.0000000129994,891.0000003019999,12814.00000133699,1182.999999581998,153.00000013799996,24.000000051,27.0,24.999999990999996,37.99999999499999,61988.000010381045,11584.000001300998,22218.00000505102,14416.000002345998,4431.000000205,6097.000000760011,3242.000000718001,12869.000001309003,8221.999999335007,4375.000000865999,2503.0000006869977,3176.9999998679987,1513.9999999830015,19890.00000044105,4765.000000736004,2703.9999999680012,2895.000000648002,2504.9999999570045,1915.000000331998,2198.999999693001,1566.9999990539986,1340.0000000529997,1201.0000002029983,2145.0000002689967,2230.000000597001,2503.0000006869977,1655.0000003010007,1521.9999995670012,876.9999999849991,636.9999999979995,33515.234196450256,32660.000002048026,5469.999999954991,13487.999998861,19171.999998811993,38129.99999779797,9660.000000750017,721.9999996390006,12205.999999291984,6893.999998646983,8478.999999512991,1317.9999993759989,1720.0000003110013,3442.999999668001,4349.999999720011,12217.00000125098,9590.000000888,21151.99999750299,21151.99999750299,5044.000000439005,4546.000000449004,2627.000000363002,1722.9999993570011,1083.0000002149989,637.0000000959999,1040.9999994649995,276.9999999110001,1768.8800113415532,6881.999999675998,13977.999999259997,11670.999997936979,3596.0000004450035,2003.0000004800029,1128.9999997890002,549.0000001669997,3182.999999448001,6258.999999317008,10558.999999835029,8177.999998802013,3857.000000207997,1846.9999997589991,2569.000000472999,5.7524386779337195,2433.0000001689978,4567.000000101002,7096.000000072004,6619.000000511986,3333.000000078002,1967.9999996169986,456.99999991700037,247.99999993499998,82.99999992900004,248.00000023700014,29.000000011,63.999999955999996,116.99999990599999,10.999999978,38.99999998799999,12.0,165.00000010299993,403.000000072,136.00000001000006,381.99999996600013,482.99999998200025,343.9999999599998,1202.0000000199982,931.9999999120007,1493.9999998689996,1213.0000002549984,2255.000000015998,1657.000000371999,1675.9999997059979,291.9999999109999,165.00000000600008,28.99999995699999,53.999999972,188190.43693276908,11995.000000681983,5556.000000334004
Avalon Park,140.37488477099996,3535.3987633469983,2257.064979234999,416.60897792799994,818.7754911709999,0.0,42.94931501300003,0.0,0.0,0.0,0.0,0.0,0.0,908.5295506950001,1813.3031711309977,905.8439859059991,361.5030146249992,8808.757940938996,61.81415495199999,0.9943683309999997,0.0,0.0,0.0,18.89299828900001,42.75783823300001,91.72404826200001,0.0,9024.941349006003,8883.498884194007,141.44246481200003,8808.757940938996,216.18340806699982,70.60015150099998,8244.681534254001,4399.261924023999,3759.537118062002,639.7248059619994,3845.41961023,4798.932836244004,872.433853059,0.0,9.999999990000003,862.433853069,1180.907515554001,238.0772007810003,213.22074731400048,729.6095674589994,690.4981887389997,196.41214267499998,284.0088452549997,210.07720080900032,1102.8870089880008,767.6300740650004,267.619219035,67.63771588799999,9670.567015448996,652.2914154889999,1403.7989456190003,1648.3569271359993,1637.9668668550007,2188.0316258870002,899.241716401,933.7710843679996,307.10843369400027,652.2914154889999,378.0000001179999,305.0000000080001,373.79894553800017,346.9999999550002,140.498493889,44.000000009999994,444.17394543500023,585.2198795229995,434.4646082790004,530.7650598890002,578.9043672109999,528.2974397550001,725.7650601220006,724.1332830090003,192.49849390700004,545.6347888490001,275.99999983099997,100.55421677300001,522.6874997970002,564.771084254,369.0000001139999,307.10843369400027,45.20033025704531,92.63780114999997,9.0,9339.374997460998,70.00000001699998,159.554216821,9657.530215513008,337.6861600880001,1738.6003901350005,1114.4327489839995,386.43664722499983,745.1286549990002,2054.428850324,929.8635480719989,379.436647253,483.6588695279999,125.46978553500007,44.00000001200001,91.999999924,1930.1695910190015,184.5692009120001,6.999999972,0.0,0.0,0.0,0.0,6985.804215006998,731.5700298940001,1885.4495476059992,2022.1212343450004,405.0775602029999,1144.703313161,796.8825297980001,1204.1520470739995,963.9961018429999,702.713450601,436.4697851450002,456.1890838259998,221.0779728539999,2009.148148923,575.6530213240003,130.37037051399997,272.3762184199999,225.75243681599997,296.9512673030003,228.773879322,74.99999998599999,204.27095523800017,158.99999999399998,268.276803454,434.436647147,436.4697851450002,184.40350876000005,271.78557506600004,181.07797281600003,40.000000037999996,44587.58384832858,3984.598441342997,558.7738793119994,2557.9705400330013,1424.4263449719997,4541.050265071001,2684.1871781960012,246.27209749100007,262.99999991899995,504.9792027720001,842.6117866930008,469.28942913899994,147.52686310999994,298.21490497199966,384.7227041799999,2132.16811346,1898.1334511420002,1641.3778175000004,1641.3778175000004,863.2998280999996,1034.833623042,234.03466231800016,150.6880418620001,58.999999992,88.52686311799998,433.28942903099994,36.000000107999995,1947.287703467058,1027.7365703090006,1126.9029473230016,1241.6897753800004,860.6325832220004,284.088388837,175.48873539099998,141.38128285499997,395.24956752799983,526.4332759240004,720.4679381750009,978.0000010309992,660.8890817669993,465.1074527040004,478.0329296959996,6.3185115872536946,355.46978582199984,845.8732943009996,1944.3177385539998,1561.9142302059986,233.34892813099998,141.34892799999994,16.0,10.000000040000002,10.000000040000002,0.0,9.99999999,25.000000084000003,0.0,21.999999911999993,0.0,0.0,19.0,65.0,33.00000008800001,51.99999998400001,54.000000055999976,75.469785708,241.40350866600016,248.99999981300004,554.5925926979995,368.999999731,530.3216376460002,108.00000013100001,125.34892800000002,16.0,0.0,0.0,10.000000040000002,169550.15887710685,905.4444448409997,962.1228074419993
